"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"1/1/2015","3/31/2015",90,"neighborhood",1,1482,"f","San Diego, CA - La Playa","San Diego","California","CA","Condo/Co-op",3,641182,0,1.041980892,612500,0.029411765,-0.078947368,473.4620024,0,-0.06605223,464.4805317,-0.103825798,-0.061050108,3,-0.4,-0.25,2,NA,1,6,0.2,0.2,6,-0.333333333,-0.25,NA,NA,NA,72,0,11,0.962653813,-0.003303718,0.021178428,0.333333333,0.133333333,0.333333333,NA,NA,NA,0,NA,0,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2012","11/30/2012",90,"neighborhood",1,113563,"f","San Diego, CA - Ridgeview","San Diego","California","CA","All Residential",-1,265000,0.029126214,0.325,274900,0.057714506,0.268866836,247.5247525,0.165048544,0.379646161,268.115957,0.019192082,0.624860007,3,0.5,-0.4,1,0,0,4,-0.2,-0.333333333,1,0,-0.75,NA,NA,NA,5,-13.5,-41,1.007340488,-0.027198985,0.016728987,0.666666667,0.166666667,0.266666667,NA,NA,NA,1,0,0,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2018","6/30/2018",90,"neighborhood",1,557504,"f","San Diego, CA - Quarry Falls","San Diego","California","CA","All Residential",-1,749000,0.047552448,0.077697842,802702.5,0.023181809,0.147619558,482.388974,0,0.052500485,508.3513612,0.00354585,0.123169017,17,-0.105263158,-0.055555556,3,-0.4,0,26,-0.1875,1.166666667,23,0,4.75,NA,NA,NA,19,1,-7,0.991539551,0.000814646,-0.01406561,0.176470588,-0.034055728,-0.545751634,NA,NA,NA,0,-0.4,-0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2021","3/31/2021",90,"neighborhood",1,1134,"f","San Diego, CA - Grant Hill","San Diego","California","CA","Single Family Residential",6,594000,-0.016556291,-0.243312102,6e+05,0.025641026,0.411764706,630.756514,0.376525866,0.328204481,658.9838502,-0.004202182,0.435337737,6,2,5,4,3,NA,6,-0.142857143,1,2,-0.666666667,-0.5,NA,NA,NA,6.5,-18.5,-271.5,0.964348775,0.045094751,-0.018129323,0.166666667,0.166666667,0.166666667,NA,NA,NA,0.5,-0.5,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2015","4/30/2015",90,"neighborhood",1,761675,"f","San Diego, CA - Bunker Hill-Park West","San Diego","California","CA","Single Family Residential",6,910000,0.255172414,0.096385542,924000,0.072547882,0.027808676,438.7656702,-0.131952787,0.041529001,459.7197898,0.074209139,0.179306533,7,0.4,0,3,0,NA,11,0.1,0.571428571,10,-0.090909091,0.25,NA,NA,NA,75,0,-77,0.973798537,0.005057602,0.005215948,0.142857143,-0.057142857,0,NA,NA,NA,0.333333333,0.333333333,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2014","12/31/2014",90,"neighborhood",1,1735,"f","San Diego, CA - Mission Hills","San Diego","California","CA","Single Family Residential",6,1150000,0.08490566,0.306076093,1050000,-0.142507146,-0.106382979,500.1770538,0,-0.074048182,521.4851898,0.03320971,-0.043697603,21,0,-0.045454545,3,-0.4,2,15,-0.464285714,-0.210526316,14,-0.333333333,-0.391304348,NA,NA,NA,28,-16,-41.5,0.950169217,0.000746784,-0.026265033,0.047619048,0.047619048,-0.043290043,NA,NA,NA,0,-0.4,-1,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2016","8/31/2016",90,"neighborhood",1,761675,"f","San Diego, CA - Bunker Hill-Park West","San Diego","California","CA","Townhouse",13,746250,-0.137283237,0.001677852,1325000,0.137339056,-0.275956284,578.4569836,-0.017095362,0.193899708,661.2438563,0.031540416,-0.051494468,8,0.333333333,0.142857143,NA,NA,NA,7,-0.222222222,0.75,12,0.090909091,1.4,NA,NA,NA,22,-76,-19,0.96753072,0.006144055,-0.013683971,0,0,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2019","8/31/2019",90,"neighborhood",1,557415,"f","San Diego, CA - San Ysidro Historic Village","San Diego","California","CA","Multi-Family (2-4 Unit)",4,750250,0.144546148,NA,535000,-0.108333333,NA,304.0231443,-0.019570334,NA,306.0640732,0.010938909,NA,2,-0.333333333,NA,NA,NA,NA,1,-0.666666667,NA,1,0,NA,NA,NA,NA,18.5,-8.5,NA,1.058371212,0.016747044,NA,1,0,NA,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2018","11/30/2018",90,"neighborhood",1,1115,"f","San Diego, CA - Golden Hill","San Diego","California","CA","Townhouse",13,527500,0.055211042,-0.178860523,699000,0.035555556,0.109699952,432.8205312,0.211897487,-0.192167159,356.6326531,0,-0.357932811,2,-0.6,1,NA,NA,NA,1,-0.666666667,-0.888888889,1,0,-0.833333333,NA,NA,NA,21,8,NA,1.006801814,0.006683422,-0.013042606,0.5,0.1,-0.5,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2017","10/31/2017",90,"neighborhood",1,2802,"f","San Diego, CA - University City","San Diego","California","CA","All Residential",-1,517000,-0.06,0.099415205,549950,0.100120024,0.124642127,462.4277457,0.000415318,0.100173141,496.0191377,0.022170279,0.14221891,127,-0.023076923,-0.130136986,27,-0.307692308,-0.289473684,126,-0.09352518,-0.106382979,60,0.111111111,0.090909091,NA,NA,NA,15,2,0,0.993799918,-0.00279805,0.007675768,0.322834646,-0.077165354,0.048862043,NA,NA,NA,0.518518519,0.133903134,-0.007797271,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2020","12/31/2020",90,"neighborhood",1,2234,"f","San Diego, CA - Rancho Encantada","San Diego","California","CA","All Residential",-1,1593750,-0.010093168,0.172305995,1675000,-0.068927182,0.250933532,360.059156,-0.045437155,0.154008957,349.6598639,-0.100291545,0.123071672,12,0.333333333,-0.333333333,5,0,1.5,11,-0.153846154,0.375,4,-0.2,-0.5,NA,NA,NA,31.5,2.5,-63,0.986826544,-0.018651284,0.014714607,0.25,-0.194444444,0.083333333,NA,NA,NA,0.4,0,-0.1,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2017","4/30/2017",90,"neighborhood",1,110911,"f","San Diego, CA - Islenair","San Diego","California","CA","Single Family Residential",6,5e+05,0,0.089918256,NA,NA,NA,304.136253,0,-0.001503857,NA,NA,NA,1,0,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,0,13,0.961538462,0,-0.06256796,0,0,-0.5,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2013","7/31/2013",90,"neighborhood",1,113632,"f","San Diego, CA - Morena","San Diego","California","CA","Townhouse",13,339500,-0.034825871,0.067610063,314000,-0.054074409,0.061528059,277.6412776,0.021780789,0.159278885,286.5683866,0.003442598,0.305251741,8,0.333333333,3,2,-0.333333333,0,7,-0.125,0.4,4,-0.2,0,NA,NA,NA,16,8,-1.5,1.006437292,-0.000417442,0.026506545,0.5,0,0.5,NA,NA,NA,0,-0.333333333,-0.5,"San Diego, CA",41740,"9/11/2022 14:46"
"7/1/2021","9/30/2021",90,"neighborhood",1,557504,"f","San Diego, CA - Quarry Falls","San Diego","California","CA","Townhouse",13,920000,0.019955654,0.151439299,935000,0,0.171318115,572.5453408,0.020305159,0.156541588,563.1292235,0.051569729,0.134556128,9,0,-0.181818182,1,0,-0.857142857,3,-0.4,-0.85,2,1,-0.8,NA,NA,NA,45,9,9,0.982352327,-0.047299968,-0.018742053,0.333333333,-0.444444444,-0.03030303,NA,NA,NA,1,1,0.714285714,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2016","10/31/2016",90,"neighborhood",1,110722,"f","San Diego, CA - Southern San Diego","San Diego","California","CA","Condo/Co-op",3,310000,0.029900332,0.097345133,327450,-0.019610778,0.161376131,275,0.037755993,0.072771681,328.7601626,0.052035443,0.247887388,53,0.104166667,0.325,19,-0.095238095,0,62,0,0.148148148,35,-0.027777778,0.206896552,NA,NA,NA,40,5,13,0.968721951,-0.003769316,-0.010076109,0.283018868,-0.008647799,0.108018868,NA,NA,NA,0.421052632,-0.007518797,0.105263158,"San Diego, CA",41740,"9/11/2022 14:46"
"9/1/2018","11/30/2018",90,"neighborhood",1,112930,"f","San Diego, CA - Mid-City","San Diego","California","CA","Condo/Co-op",3,296000,-0.029508197,0.072463768,294950,0,0.1798,348.4437131,-0.025552386,0.060933097,362.92255,0.046163698,0.140613728,72,-0.076923077,-0.111111111,24,0.142857143,0.090909091,102,0,0.146067416,64,0.142857143,1.133333333,NA,NA,NA,20,3,4.5,0.98533899,-0.004976842,-0.009480763,0.305555556,-0.040598291,-0.015432099,NA,NA,NA,0.375,-0.053571429,-0.125,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2016","7/31/2016",90,"neighborhood",1,1416,"f","San Diego, CA - Kensington","San Diego","California","CA","Multi-Family (2-4 Unit)",4,571000,0,-0.586231884,995000,0.489520958,0.111731844,213.0434783,0,-0.381567856,NA,NA,NA,2,0,0,NA,NA,NA,1,0,0,1,NA,NA,NA,NA,NA,38.5,0,-56.5,0.978023952,0,0.00870577,0,0,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2021","3/31/2021",90,"neighborhood",1,113632,"f","San Diego, CA - Morena","San Diego","California","CA","Condo/Co-op",3,5e+05,-0.099099099,0.111111111,486500,-0.00307377,0.21625,457.8754579,-0.097761904,0.128474925,448.2490605,0.009253555,0.17170492,21,-0.045454545,2,6,0,1,18,0.2,1.571428571,2,0,0,NA,NA,NA,8.5,-14.5,-32.5,1.018103569,0.003853508,0.032095284,0.619047619,0.20995671,0.476190476,NA,NA,NA,0.833333333,0,0.5,"San Diego, CA",41740,"9/11/2022 14:46"
"12/1/2012","2/28/2013",90,"neighborhood",1,2053,"f","San Diego, CA - Otay Mesa","San Diego","California","CA","Townhouse",13,216000,NA,0.234285714,224900,NA,0.110617284,189.3076249,NA,0.41410515,188.5163453,NA,0.440246753,1,NA,-0.8,1,NA,-0.5,3,NA,-0.25,2,NA,1,NA,NA,NA,11,NA,4,1,NA,-0.014642857,0,NA,-0.6,NA,NA,NA,1,NA,0,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2012","7/31/2012",90,"neighborhood",1,547558,"f","San Diego, CA - Rancho Penasquitos Town Center","San Diego","California","CA","Condo/Co-op",3,219900,0.062318841,0.096758105,209950,0.004545455,0.071173469,199.6450754,0,-0.060553376,214.6585346,0.008000702,0.137076923,9,0.285714286,-0.4375,2,1,-0.5,8,-0.111111111,-0.272727273,4,0.333333333,-0.5,NA,NA,NA,11,-3,-23.5,0.992483314,0.037210774,0.013844202,0.222222222,0.079365079,-0.027777778,NA,NA,NA,1,0,0.25,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2017","7/31/2017",90,"neighborhood",1,113106,"f","San Diego, CA - Beach Barber","San Diego","California","CA","Multi-Family (2-4 Unit)",4,2100000,0,0.324921136,1799000,0.029765312,-0.077435897,1048.711602,0,0.137372394,599.6666667,0.34597158,NA,2,0,1,1,0,NA,5,1.5,4,3,2,0.5,NA,NA,NA,79,0,9,0.926676677,0,-0.033929384,0,0,0,NA,NA,NA,1,0,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2013","1/31/2014",90,"neighborhood",1,2491,"f","San Diego, CA - Sorrento Valley","San Diego","California","CA","Single Family Residential",6,825000,-0.020771513,0.170212766,859000,0.011183049,0.263606943,285.1711027,0.008160213,-0.01626082,316.4556962,-0.043724442,0.133461345,5,-0.166666667,0,2,0,0,5,-0.166666667,0,2,-0.5,-0.6,NA,NA,NA,44,-20.5,9,0.989336616,0.016140091,0.004202047,0.4,0.233333333,0,NA,NA,NA,0,-0.5,0,"San Diego, CA",41740,"9/11/2022 14:46"
"3/1/2014","5/31/2014",90,"neighborhood",1,763720,"f","San Diego, CA - Torrey Hills","San Diego","California","CA","Townhouse",13,579500,0.089285714,0.125242718,649000,0.090756303,0.2268431,398.0517679,-0.001198516,0.052208541,417.394015,0.01543692,0.084914685,14,0.076923077,0.272727273,4,-0.2,0.333333333,23,0.095238095,0.769230769,12,0.5,5,NA,NA,NA,11,0,6,0.984504707,0.001318757,-0.024208973,0.214285714,-0.016483516,-0.24025974,NA,NA,NA,0.75,0.35,0.083333333,"San Diego, CA",41740,"9/11/2022 14:46"
"3/1/2021","5/31/2021",90,"neighborhood",1,117696,"f","San Diego, CA - Alta Vista","San Diego","California","CA","All Residential",-1,702000,0.253571429,0.56,639900,0.045588235,0.214231499,429.8836497,0.038885487,0.214182486,463.9027877,0.112036827,0.241306196,3,-0.4,2,6,5,2,9,0.5,2,2,NA,NA,NA,NA,NA,7,3.5,-35,1.011869708,-0.000643599,0.064501287,0.666666667,0.066666667,0.666666667,NA,NA,NA,0.666666667,-0.333333333,0.666666667,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2012","3/31/2012",90,"neighborhood",1,112015,"f","San Diego, CA - Valencia Park","San Diego","California","CA","All Residential",-1,2e+05,-0.069767442,-0.067599068,229450,0,0.147823912,157.9945799,-0.073140004,-0.036289288,154.0462428,0.008133888,-0.035651439,37,0.121212121,0.321428571,8,-0.272727273,-0.272727273,32,-0.058823529,-0.03030303,19,-0.173913043,-0.486486486,NA,NA,NA,72.5,-3.5,23,0.958823743,-0.006529465,-0.019768216,0.243243243,-0.029484029,-0.042471042,NA,NA,NA,0.25,-0.113636364,-0.113636364,"San Diego, CA",41740,"9/11/2022 14:46"
"7/1/2021","9/30/2021",90,"neighborhood",1,112184,"f","San Diego, CA - Jamacha","San Diego","California","CA","Single Family Residential",6,606500,0.001651528,0.054782609,670000,0.03875969,0.150224465,467.3777778,-0.04656089,0.323860418,479.2,0,0.322157148,12,0,0.5,6,0,0.5,17,0.545454545,0.416666667,5,0.25,1.5,NA,NA,NA,6,-6,-9,0.982085751,-0.03723068,-0.034414261,0.666666667,-0.166666667,0.166666667,NA,NA,NA,0.666666667,-0.333333333,-0.083333333,"San Diego, CA",41740,"9/11/2022 14:46"
"4/1/2020","6/30/2020",90,"neighborhood",1,2491,"f","San Diego, CA - Sorrento Valley","San Diego","California","CA","All Residential",-1,919000,-0.011827957,0.310049893,717450,-0.017057131,-0.010413793,499.6842701,-0.015675717,0.074541885,482.8111572,-0.013077193,0.062302181,8,-0.111111111,-0.5,4,1,-0.333333333,14,0.555555556,-0.363636364,7,1.333333333,0.166666667,NA,NA,NA,22,7,13,1.012752116,-0.002471685,0.023674999,0.5,-0.055555556,0.25,NA,NA,NA,0.75,0.25,-0.083333333,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2014","8/31/2014",90,"neighborhood",1,764530,"f","San Diego, CA - Roseville","San Diego","California","CA","Condo/Co-op",3,757500,1.104166667,0.964980545,860000,0.062384188,3.32160804,489.8021408,-0.050427383,0.002330928,509.1770278,0.000766609,-0.226158396,4,1,-0.333333333,1,NA,0,7,-0.125,0,9,0,1.25,NA,NA,NA,74,57.5,66,0.969534531,0.021929866,-0.0060997,0,0,-0.166666667,NA,NA,NA,0,NA,-1,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2020","7/31/2020",90,"neighborhood",1,1410,"f","San Diego, CA - Kearny Mesa","San Diego","California","CA","Single Family Residential",6,739500,0.006122449,-0.128461992,754500,0.007343124,-0.140072943,447.6248477,-0.013422819,0.09559206,434.3172826,-0.04275305,0.107172065,8,-0.111111111,0.6,8,1,0.6,12,0.333333333,0.2,1,-0.8,-0.833333333,NA,NA,NA,30.5,-5.5,20.5,0.988387056,-0.006332409,-0.005630323,0,-0.111111111,-0.2,NA,NA,NA,0.75,0.5,0.75,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2018","8/31/2018",90,"neighborhood",1,761675,"f","San Diego, CA - Bunker Hill-Park West","San Diego","California","CA","Townhouse",13,865000,-0.164251208,-0.423333333,839900,0.012049645,-0.410596491,490.466933,0.243463992,-0.186064143,523.3374384,0.011906179,-0.077457091,2,1,-0.714285714,3,2,NA,11,0.571428571,2.666666667,7,0.166666667,2.5,NA,NA,NA,38.5,-20.5,-41.5,0.982236578,0.041327487,0.012897916,0.5,0.5,0.5,NA,NA,NA,0.333333333,-0.666666667,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2013","12/31/2013",90,"neighborhood",1,1844,"f","San Diego, CA - Normal Heights","San Diego","California","CA","Multi-Family (2-4 Unit)",4,432500,-0.231111111,-0.040488075,612250,0.065802072,0.140130354,285.4567308,0.008671477,0.365676293,383.3666334,0,0.628727333,4,-0.428571429,-0.6,NA,NA,NA,6,-0.25,-0.571428571,11,0.222222222,0.571428571,NA,NA,NA,43,12,-3,0.949079431,-0.01123089,0.016441782,0.25,0.107142857,0.15,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2013","3/31/2013",90,"neighborhood",1,765055,"f","San Diego, CA - Village","San Diego","California","CA","Single Family Residential",6,565000,0,NA,599000,0.02044293,NA,334.7156398,0,NA,263.3884987,-0.022802932,NA,1,0,NA,5,NA,NA,5,0.25,NA,NA,NA,NA,NA,NA,NA,18,0,NA,0.982608696,0,NA,0,0,NA,NA,NA,NA,0.8,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2019","1/31/2020",90,"neighborhood",1,765984,"f","San Diego, CA - The Hill","San Diego","California","CA","Multi-Family (2-4 Unit)",4,1457500,0.071691176,0.064257028,1292500,-0.138333333,-0.092982456,1009.085334,0.62047233,0.848531118,841.8654388,0.051002741,0.142354283,2,1,0,1,NA,NA,4,-0.333333333,0.333333333,5,-0.166666667,1.5,NA,NA,NA,19.5,5.5,-40,0.972321429,-0.077871622,0.061650509,0,-1,0,NA,NA,NA,1,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2020","4/30/2020",90,"neighborhood",1,350442,"f","San Diego, CA - 4s Ranch","San Diego","California","CA","All Residential",-1,1020000,0.038167939,0.123966942,998000,0,-0.02391315,396.9002695,0.018451837,0.066327687,384.0296496,-0.002208678,0.005895317,49,-0.02,0.225,11,-0.352941176,-0.476190476,61,-0.031746032,-0.075757576,25,0.25,-0.137931034,NA,NA,NA,8,-4,-8.5,1.007457762,0.009525911,0.016341856,0.489795918,0.189795918,0.214795918,NA,NA,NA,0.363636364,-0.518716578,-0.303030303,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2012","7/31/2012",90,"neighborhood",1,10765,"f","San Diego, CA - Bird Rock","San Diego","California","CA","All Residential",-1,940000,-0.025906736,0.693693694,1295000,0,0.37619773,584.4907407,0.255048152,0.347239031,587.9598662,-0.090597498,0.102084884,15,0.5,0.25,7,0.4,2.5,27,0.08,0.125,19,-0.136363636,-0.441176471,NA,NA,NA,32,-30.5,-19,0.946815936,0.020167454,0.005196412,0.133333333,0.033333333,-0.116666667,NA,NA,NA,0.714285714,0.514285714,0.214285714,"San Diego, CA",41740,"9/11/2022 14:46"
"10/1/2016","12/31/2016",90,"neighborhood",1,193244,"f","San Diego, CA - San Pasqual","San Diego","California","CA","All Residential",-1,935000,0,-0.09223301,NA,NA,NA,280.8651247,0.180374181,-0.098386558,NA,NA,NA,3,-0.4,-0.25,NA,NA,NA,NA,NA,NA,1,-0.8,-0.8,NA,NA,NA,90,46,56,0.982185056,-0.09157456,0.030053126,0,-0.4,-0.25,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2018","10/31/2018",90,"neighborhood",1,112015,"f","San Diego, CA - Valencia Park","San Diego","California","CA","Single Family Residential",6,445000,0.05952381,0.020642202,449950,-0.000111111,-0.000111111,303.0788622,0,-0.106714933,319.2883295,-0.02586134,-0.00055139,12,-0.142857143,-0.2,5,0,0.666666667,18,-0.1,0.125,10,-0.090909091,-0.166666667,NA,NA,NA,15,-5,-10,0.961167469,0.00014024,-0.033484659,0.166666667,-0.047619048,-0.1,NA,NA,NA,0.6,0.2,0.266666667,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2014","4/30/2014",90,"neighborhood",1,764532,"f","San Diego, CA - Loma Alta","San Diego","California","CA","Condo/Co-op",3,310000,-0.023622047,0.127272727,340000,-0.013062409,0.024096386,394.7750363,0.034450196,0.092369478,338.8189739,-0.064634576,0.143490444,3,-0.25,0,1,0,-0.666666667,3,-0.25,-0.25,3,0.5,2,NA,NA,NA,56,11.5,41.5,0.971588533,-0.007102867,-0.042238802,0,0,-0.666666667,NA,NA,NA,0,0,-0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2017","4/30/2017",90,"neighborhood",1,115412,"f","San Diego, CA - Gaslamp","San Diego","California","CA","All Residential",-1,442000,-0.026431718,0.052380952,441950,-0.00730009,0.004431818,573.5122576,0.043170409,-0.025029162,562.7464293,-0.050288219,-0.027237957,10,0.666666667,-0.090909091,7,0.75,0.4,18,0,0.2,15,-0.25,0.666666667,NA,NA,NA,25.5,0,1.5,0.982876968,0.00556552,-0.001554848,0.1,0.1,-0.172727273,NA,NA,NA,0.428571429,0.178571429,0.228571429,"San Diego, CA",41740,"9/11/2022 14:46"
"5/1/2018","7/31/2018",90,"neighborhood",1,1262,"f","San Diego, CA - Hillcrest","San Diego","California","CA","Single Family Residential",6,950100,0.055666667,0.271036789,879000,-0.170754717,-0.384884535,660.2501737,0.09873693,0.065831466,654.5741325,0.10946075,0.195540822,7,0,-0.416666667,1,-0.75,-0.666666667,17,0.545454545,1.428571429,13,0.625,5.5,NA,NA,NA,30,0,1,0.996802372,-0.000764386,0.001101911,0.428571429,0,0.011904762,NA,NA,NA,0,-0.5,-0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2022","4/30/2022",90,"neighborhood",1,547183,"f","San Diego, CA - Point Loma Peninsula","San Diego","California","CA","Townhouse",13,791000,0.060321716,0.172720534,692450,-0.057891156,-0.097785016,670.3679445,0.020408346,0.254366688,636.757983,0.039751211,0.076786244,20,0.111111111,0,3,-0.666666667,-0.4,18,-0.142857143,0.125,2,-0.333333333,-0.333333333,NA,NA,NA,6.5,-1.5,-2.5,1.083444917,0.033749866,0.061692766,0.85,0.183333333,0.45,NA,NA,NA,1,0.222222222,0.4,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2019","1/31/2020",90,"neighborhood",1,112370,"f","San Diego, CA - Emerald Hills","San Diego","California","CA","All Residential",-1,455000,-0.005464481,0.064327485,482499.5,0.072221111,0.123528932,333.3333333,-0.072605247,-0.009692229,360.0381927,0.141325321,0.132282022,9,-0.25,-0.25,2,0,-0.5,4,-0.333333333,-0.666666667,3,-0.25,-0.4,NA,NA,NA,56,41,36,0.97785283,-0.00797139,-0.031582914,0.555555556,-0.027777778,0.138888889,NA,NA,NA,0,-0.5,-0.5,"San Diego, CA",41740,"9/11/2022 14:46"
"8/1/2017","10/31/2017",90,"neighborhood",1,765055,"f","San Diego, CA - Village","San Diego","California","CA","Single Family Residential",6,713500,NA,0.199159664,NA,NA,NA,422.6895735,NA,0.136644231,NA,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,70,0.991109876,NA,-0.002212327,0,NA,0,NA,NA,NA,NA,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"6/1/2021","8/31/2021",90,"neighborhood",1,547183,"f","San Diego, CA - Point Loma Peninsula","San Diego","California","CA","Multi-Family (2-4 Unit)",4,1304912.5,-0.110792164,0.144660088,1499000,0.153964588,0.051929825,766.6666667,0.04894327,0.238973247,860.9510086,0,0.247778299,14,0,1.8,3,-0.4,2,17,-0.055555556,0.133333333,10,0.25,-0.285714286,NA,NA,NA,17,-2,-43,1.015545004,-0.004995471,0.029302378,0.571428571,0.071428571,0.371428571,NA,NA,NA,0.333333333,-0.066666667,0.333333333,"San Diego, CA",41740,"9/11/2022 14:46"
"2/1/2017","4/30/2017",90,"neighborhood",1,557418,"f","San Diego, CA - San Ysdiro North","San Diego","California","CA","Condo/Co-op",3,263000,NA,-0.165079365,265000,NA,NA,261.1717974,NA,-0.08050945,263.1578947,NA,NA,1,NA,0,1,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,7,NA,-133,0.99245283,NA,0.021728639,0,NA,0,NA,NA,NA,1,NA,NA,"San Diego, CA",41740,"9/11/2022 14:46"
"11/1/2018","1/31/2019",90,"neighborhood",1,110910,"f","San Diego, CA - Clairemont Mesa East","San Diego","California","CA","Condo/Co-op",3,325500,-0.029082774,-0.028358209,336950,-0.006047198,0.05296875,383.5361668,-0.037288728,-0.049926124,419.84111,0.049602775,0.047230791,16,-0.428571429,0.066666667,7,0.4,0,18,0.058823529,-0.142857143,15,-0.166666667,0.5,NA,NA,NA,40,0,29,0.980730519,-0.002782931,-0.014207635,0.3125,-0.008928571,-0.020833333,NA,NA,NA,0.285714286,0.085714286,-0.285714286,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2016","3/31/2016",90,"neighborhood",1,765055,"f","San Diego, CA - Village","San Diego","California","CA","All Residential",-1,427500,0.71,0.583333333,242000,0.031982942,0.008543447,297.6801563,0.050215591,0.230691812,270.9750567,0.021241187,0.000925923,4,-0.428571429,-0.2,4,1,0.333333333,7,0.166666667,-0.3,1,-0.666666667,-0.9,NA,NA,NA,41,-39.5,-1,0.981297237,-0.003018835,0.004283737,0.25,0.107142857,0.25,NA,NA,NA,0.5,0,-0.166666667,"San Diego, CA",41740,"9/11/2022 14:46"
"1/1/2014","3/31/2014",90,"neighborhood",1,112370,"f","San Diego, CA - Emerald Hills","San Diego","California","CA","All Residential",-1,325000,0.101694915,0.226415094,327000,0.00770416,0.122746781,226.0787992,0,0.128861498,255.9307604,0.073609871,0.170398476,11,-0.153846154,0.375,4,0,0.333333333,14,0.166666667,0,10,0.111111111,0.25,NA,NA,NA,17,-14,10.5,0.943735426,-0.027983692,-0.016411119,0.272727273,-0.034965035,0.147727273,NA,NA,NA,0.75,0.5,-0.25,"San Diego, CA",41740,"9/11/2022 14:46"
